NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,geometry,date,county,state,cases,deaths,daily_increase,seven_day_moving_avg_new_cases,STATE,COUNTY,CENSUS2010POP,daily_increase_per_hundred_thousand
Currituck,North Carolina,37,53,"MULTIPOLYGON (((-76.00861916106211 36.31975306553382, -76.01699685851538 36.33788769118625, -76.03252330619442 36.33613288115446, -76.04360191085166 36.35374868935196, -76.0947362276641 36.34907161345568, -76.1605812339466 36.39205440925102, -76.15780427841273 36.41284414733657, -76.16794429748352 36.42724048989534, -76.32991656851596 36.55620882183655, -76.12705049957836 36.55731577055118, -76.04561118232516 36.55710643042782, -76.0328614311598 36.51452755072795, -76.09071737389287 36.5037203474333, -75.97572142025172 36.43637017478504, -75.96941132562036 36.41527536271126, -76.00125785886256 36.41907057844425, -75.95090075805375 36.36562833987098, -75.92776838950094 36.42340098170864, -75.92423452514689 36.35110642432061, -75.79968678730273 36.11297895166534, -75.79847980498795 36.07298219250703, -75.85479701233771 36.10582890633859, -75.91340592678395 36.24496098360063, -75.95715547416695 36.25961240924958, -75.94157603095559 36.29449730120864, -76.00861916106211 36.31975306553382)), ((-76.02681921521635 36.55687004859588, -75.99831471597018 36.55680534535063, -75.91156475941843 36.54268439306549, -75.92445034077518 36.47413158964176, -75.97692757370187 36.47817075059645, -75.97593625160326 36.51807939108368, -76.02681921521635 36.55687004859588)), ((-75.90163102403267 36.55635231902578, -75.87781106046445 36.55602828475912, -75.77278831688709 36.22941826945322, -75.78280607842481 36.22535553766059, -75.90163102403267 36.55635231902578)))",2021-01-06,Currituck,North Carolina,720.0,11.0,6.0,11.857142857142858,37,53,23547,50.35521661843486
Dare,North Carolina,37,55,"MULTIPOLYGON (((-75.78280607842481 36.22535553766059, -75.77278831688709 36.22941826945322, -75.54457867577747 35.78853807509864, -75.70235880852678 36.05002802984988, -75.74049207277857 36.05048872317256, -75.78280607842481 36.22535553766059)), ((-75.89112184937687 35.63143735232651, -75.90765645546735 35.66580627605281, -76.02084449993629 35.66925948151745, -75.98749155703138 35.89286778423644, -75.81768107581233 35.92368434956661, -75.74858448538666 35.86950789234244, -75.72898898582218 35.6653463597907, -75.77867284133451 35.57885967136735, -75.89112184937687 35.63143735232651)), ((-75.49082400704238 35.6706779279212, -75.53323276227674 35.76903447590011, -75.4565804490915 35.61757744059608, -75.52589358040201 35.22809441675002, -75.74889878049392 35.19000176686515, -75.69117172621095 35.23516483926817, -75.52108025988203 35.28153479037788, -75.47502020053621 35.56467510372178, -75.49082400704238 35.6706779279212)))",2021-01-06,Dare,North Carolina,1167.0,5.0,3.0,24.428571428571427,37,55,33920,72.01819407008085
Davidson,North Carolina,37,57,"POLYGON ((-80.06417821819659 35.50583809608992, -80.18168283425139 35.50525892692904, -80.20898801818062 35.57465157744007, -80.25099601736594 35.62494050413298, -80.28555806655123 35.63711321010308, -80.32536859018778 35.68329376564462, -80.32606229807985 35.71415063451747, -80.37703602237004 35.71082450436155, -80.45655149301076 35.74593526193254, -80.45042478467899 35.76501619197332, -80.47266508767274 35.78625631437772, -80.4792034827059 35.83341689873727, -80.45757348310072 35.82261373615769, -80.44628160121312 35.8308228114626, -80.42584941460774 35.83044510821109, -80.41458037830152 35.84500183607595, -80.39526213395611 35.83962312626957, -80.38621336697601 35.84555111430608, -80.38628200732826 35.85870788980927, -80.40571458318871 35.88450650866368, -80.3614855376167 35.89598861498408, -80.3628434769024 35.94226060465522, -80.38001770746776 35.96806678689939, -80.33005882431007 35.98137249901595, -80.33407959483077 35.99270209424427, -80.21183724034951 35.990260932494, -80.20964743179859 36.02156435218677, -80.12091374316478 36.02169008059048, -80.03786425275788 36.00632059915093, -80.04236643821703 35.91694966902804, -80.06417821819659 35.50583809608992))",2021-01-06,Davidson,North Carolina,9551.0,86.0,126.0,140.57142857142858,37,57,162878,86.30473641095088
Davie,North Carolina,37,59,"POLYGON ((-80.45655149301076 35.74593526193254, -80.48847376375861 35.77575465130765, -80.52650777147083 35.78194590747255, -80.57211040114845 35.81395085746734, -80.60734434872522 35.82239647001631, -80.63472718690956 35.84039775207123, -80.70575964248485 35.85179583223967, -80.68936185086253 36.04561427388604, -80.4953240709132 36.04340312207087, -80.48391019051273 36.03845925537151, -80.46464535613197 36.05033077265634, -80.44972941905766 36.0299753596374, -80.41775368654112 36.00876932429095, -80.41136775079602 35.98474820563761, -80.38001770746776 35.96806678689939, -80.3628434769024 35.94226060465522, -80.3614855376167 35.89598861498408, -80.40571458318871 35.88450650866368, -80.38628200732826 35.85870788980927, -80.38621336697601 35.84555111430608, -80.39526213395611 35.83962312626957, -80.41458037830152 35.84500183607595, -80.42584941460774 35.83044510821109, -80.44628160121312 35.8308228114626, -80.45757348310072 35.82261373615769, -80.4792034827059 35.83341689873727, -80.47266508767274 35.78625631437772, -80.45042478467899 35.76501619197332, -80.45655149301076 35.74593526193254))",2021-01-06,Davie,North Carolina,2308.0,13.0,31.0,32.714285714285715,37,59,41240,79.32658999584315
Duplin,North Carolina,37,61,"POLYGON ((-77.68953197390167 34.72036224919442, -77.92637957595866 34.7111740775442, -77.93901406313628 34.7195741543425, -77.98885851117085 34.71726265810295, -78.01707280418812 34.72909998472175, -78.11348219373681 34.72115469558564, -78.13553227229777 34.71151499992772, -78.15581179239894 34.72864716561305, -78.19516571523191 34.74379585823653, -78.14269630471516 34.90149294911063, -78.15495780280885 35.06835733460704, -78.16999604922026 35.09765023952937, -78.16290842776102 35.18245402192766, -78.08724479466839 35.17034974909366, -78.03621755680547 35.18585614860943, -78.00186873304648 35.18664180867149, -77.96363605684301 35.16418859107566, -77.94440157962936 35.16839611515852, -77.91368427083874 35.16013720436767, -77.89386218040579 35.1443444321219, -77.8873769363171 35.15512847901093, -77.83628069547365 35.1719052171817, -77.76383652801974 35.12877617858305, -77.75130093475339 35.09584015458751, -77.75469632691004 35.01824578494516, -77.74448777109508 35.00260930548637, -77.73162394743488 35.00099939135286, -77.68268684715102 34.96688819272276, -77.65496054818522 34.91909793026388, -77.68953197390167 34.72036224919442))",2021-01-06,Duplin,North Carolina,4419.0,67.0,33.0,30.142857142857142,37,61,58505,51.5218479495037
Durham,North Carolina,37,63,"POLYGON ((-79.01786753043253 35.85801065924252, -78.95081108668786 36.23397863084865, -78.80652860002122 36.23171847241218, -78.81008427387587 36.11471873852571, -78.8037823124787 36.08108491411898, -78.78814179230483 36.06232843277719, -78.74884961988687 36.06373662198112, -78.75312231345131 36.01160911812465, -78.72783033810258 36.02721922932737, -78.71589774385525 36.02663964573419, -78.70388133067213 35.99747303906, -78.70707049094777 35.97709146500114, -78.73392653385513 35.9347335813335, -78.76323161272671 35.91462257977261, -78.80802459707201 35.92007303817361, -78.82768599137464 35.86037820745274, -78.90544618574722 35.86066333688579, -79.01786753043253 35.85801065924252))",2021-01-06,Durham,North Carolina,15891.0,149.0,112.0,135.57142857142858,37,63,267587,50.66443009990343
Edgecombe,North Carolina,37,65,"POLYGON ((-77.67091619233096 35.67042403632394, -77.73284590111706 35.73970541175827, -77.75719193470574 35.79826013917926, -77.7547045637523 35.82499319929698, -77.76683572288277 35.83702075034859, -77.82984927578192 35.85465189254176, -77.70020578179476 36.14432200144829, -77.68532056451585 36.14675591063303, -77.64205351995614 36.12685528527628, -77.60595050781382 36.09754756439867, -77.54757683551064 36.08864856289658, -77.53638426196665 36.08251848730225, -77.53555249630948 36.05572808011287, -77.52482522664768 36.03554092661402, -77.4636664137724 36.02653873146537, -77.43790872010915 36.01419077242986, -77.4254342038053 35.99621995115012, -77.40500206900396 35.99487351236119, -77.34205746728131 35.90816261605517, -77.35778942158477 35.81546990731567, -77.39649455062786 35.82857695094101, -77.40538298410591 35.81742281599426, -77.41826944613135 35.82224447696461, -77.42668485692532 35.80835524414785, -77.45440317806904 35.79397382115243, -77.47292793994245 35.79981783484101, -77.50520874644724 35.76691237522873, -77.67091619233096 35.67042403632394))",2021-01-06,Edgecombe,North Carolina,3354.0,82.0,18.0,24.714285714285715,37,65,56552,43.70187741244468
Forsyth,North Carolina,37,67,"POLYGON ((-80.03786425275788 36.00632059915093, -80.12091374316478 36.02169008059048, -80.20964743179859 36.02156435218677, -80.21183724034951 35.990260932494, -80.33407959483077 35.99270209424427, -80.33005882431007 35.98137249901595, -80.38001770746776 35.96806678689939, -80.41136775079602 35.98474820563761, -80.41775368654112 36.00876932429095, -80.44972941905766 36.0299753596374, -80.46464535613197 36.05033077265634, -80.48391019051273 36.03845925537151, -80.4953240709132 36.04340312207087, -80.50802745746326 36.0710218758508, -80.50476960503133 36.09507770321056, -80.49176104088495 36.10783424070509, -80.4445869356711 36.12344409288761, -80.44058890712373 36.21962513023049, -80.45612286638848 36.24269678444908, -80.45278875841049 36.25722698864575, -80.02543532400874 36.2503687036691, -80.03786425275788 36.00632059915093))",2021-01-06,Forsyth,North Carolina,21913.0,231.0,222.0,219.85714285714286,37,67,350670,62.69630788409127
Franklin,North Carolina,37,69,"POLYGON ((-78.25426609460025 35.81568023171577, -78.26656437356195 35.84853171151896, -78.3081294482101 35.89360122582676, -78.32926342413769 35.88800105375179, -78.35983469734113 35.9188269956131, -78.39419812983925 35.93245270128125, -78.4308655469912 35.9728689695509, -78.54775037951821 36.01427593827069, -78.54557574955084 36.06823777135949, -78.49224478605427 36.17373592060673, -78.41667388219223 36.16232297267898, -78.38057061102971 36.22489836701259, -78.34576446121059 36.22532968744491, -78.30847881465203 36.26018805573578, -78.13443299058098 36.23673320703749, -78.10933926929114 36.21365859998865, -78.05806083364099 36.21147324658511, -78.00599653071264 36.19609677160025, -78.13062518646639 36.02162138843419, -78.25426609460025 35.81568023171577))",2021-01-06,Franklin,North Carolina,3436.0,39.0,71.0,52.0,37,69,60619,85.78168561012224
Gaston,North Carolina,37,71,"POLYGON ((-81.32262572218731 35.16389180573374, -81.31122727939059 35.18808501740608, -81.31923203956397 35.26063294835099, -81.35215418007695 35.27523837201291, -81.36460595440748 35.31050485252645, -81.35306992008204 35.32743467163375, -81.40722555208235 35.35993859813638, -81.4448858454541 35.41350040043266, -80.95656869218958 35.39759049925374, -80.98272242773432 35.36923234641895, -80.93755552183238 35.36506351995357, -80.92607294927562 35.34881342164768, -80.9794413670927 35.33340555341491, -81.01384976549704 35.25004068001594, -81.0013152083115 35.19612925225751, -81.00707592110466 35.16339231118552, -81.02376169138219 35.14917489977895, -81.04909899526545 35.15167278695239, -81.32262572218731 35.16389180573374))",2021-01-06,Gaston,North Carolina,16868.0,249.0,217.0,222.85714285714286,37,71,206086,108.13793409408834
Gates,North Carolina,37,73,"POLYGON ((-76.56217640484067 36.34072370332508, -76.60390999802908 36.31513887974141, -76.64788727596945 36.31547073641804, -76.68840787757452 36.29467322772656, -76.7763179855894 36.35848471824511, -76.92376088128981 36.39259881790143, -76.94319366436642 36.40188365588923, -76.95335663262667 36.41938518437573, -76.94545309754633 36.45911473829864, -76.9081070474778 36.50443674549464, -76.92381636341604 36.55429797803798, -76.92131386568309 36.55430942673069, -76.56325569019823 36.55540420149605, -76.49801445999535 36.50405505333208, -76.50213350277883 36.45243916616906, -76.46001593805013 36.37405224652741, -76.56217640484067 36.34072370332508))",2021-01-06,Gates,North Carolina,388.0,12.0,2.0,5.428571428571429,37,73,12197,44.507431569823964
Graham,North Carolina,37,75,"POLYGON ((-83.69552606674523 35.25089922836149, -83.75345950832128 35.23725694540072, -83.79177667691306 35.24874972335324, -83.83676206146082 35.24683758445369, -83.92155947196225 35.21905336857179, -83.96080724831842 35.21546666409753, -83.99211274017277 35.23258634500937, -84.00380154461052 35.26217282342317, -84.03077171181674 35.29260577984132, -84.02911527765582 35.3253739587491, -84.00621732238146 35.3729436914121, -84.01255673809914 35.40770679207445, -83.95460785891933 35.4555442998173, -83.92997928609958 35.44910184586517, -83.87979085924317 35.46211486515894, -83.85488767321038 35.45021361235547, -83.74485205995313 35.44149183247228, -83.65350112763903 35.42118817168874, -83.63221417438298 35.43683273257768, -83.58660346327522 35.42778142719966, -83.5802705748665 35.40117777357244, -83.59877249115853 35.3624581393983, -83.63410595429504 35.33412568136708, -83.68927715268443 35.30833343440952, -83.68997914922281 35.28787135687339, -83.679083723649 35.27231144378488, -83.69552606674523 35.25089922836149))",2021-01-06,Graham,North Carolina,432.0,11.0,5.0,6.428571428571429,37,75,8861,72.54905121963016
Granville,North Carolina,37,77,"POLYGON ((-78.74884961988687 36.06373662198112, -78.78814179230483 36.06232843277719, -78.8037823124787 36.08108491411898, -78.81008427387587 36.11471873852571, -78.80652860002122 36.23171847241218, -78.79642841825677 36.54367390202272, -78.73711600495501 36.54621468294081, -78.45852952569756 36.54162349814192, -78.46347344420097 36.52399976392638, -78.50222374636645 36.50453336002818, -78.51681155665497 36.46162619813042, -78.51443919066908 36.17537215119226, -78.49224478605427 36.17373592060673, -78.54557574955084 36.06823777135949, -78.54775037951821 36.01427593827069, -78.69529786757423 36.06679311211178, -78.74884961988687 36.06373662198112))",2021-01-06,Granville,North Carolina,3874.0,64.0,57.0,47.714285714285715,37,77,59916,79.63529894232879
Greene,North Carolina,37,79,"POLYGON ((-77.80488501278664 35.36475165963617, -77.80380940551586 35.40195980735174, -77.83028458512528 35.42378728395524, -77.82599692019343 35.57441654251316, -77.69802431369419 35.65415824139409, -77.63382817818285 35.58798593719045, -77.56433668556457 35.5321018634144, -77.54926797837798 35.52588791708023, -77.52312102916241 35.53033974901305, -77.52074042633424 35.51666809316192, -77.50362691010311 35.50405323971525, -77.50425234027119 35.48499515525586, -77.47357279662533 35.42169061906722, -77.49436336357552 35.40760686208239, -77.53466359079684 35.41798637122747, -77.53686842251919 35.40214402251597, -77.55841455138453 35.38125098717578, -77.62149700365612 35.36664810191178, -77.66574915382971 35.33983464192485, -77.68416740659805 35.34610205002772, -77.698114711743 35.36998174365341, -77.76039611815283 35.36210043250601, -77.80488501278664 35.36475165963617))",2021-01-06,Greene,North Carolina,1597.0,33.0,10.0,11.0,37,79,21362,51.49330587023687
Guilford,North Carolina,37,81,"POLYGON ((-79.53756368548336 35.89110530720681, -80.04236643821703 35.91694966902804, -80.03786425275788 36.00632059915093, -80.02543532400874 36.2503687036691, -79.53032598772188 36.23629105956093, -79.53756368548336 35.89110530720681))",2021-01-06,Guilford,North Carolina,26536.0,320.0,246.0,332.85714285714283,37,81,488406,68.15173090771671
Halifax,North Carolina,37,83,"POLYGON ((-77.33189569051396 36.06813841121186, -77.40500206900396 35.99487351236119, -77.4254342038053 35.99621995115012, -77.43790872010915 36.01419077242986, -77.4636664137724 36.02653873146537, -77.52482522664768 36.03554092661402, -77.53555249630948 36.05572808011287, -77.53638426196665 36.08251848730225, -77.54757683551064 36.08864856289658, -77.60595050781382 36.09754756439867, -77.64205351995614 36.12685528527628, -77.68532056451585 36.14675591063303, -77.70020578179476 36.14432200144829, -77.71988235468096 36.1342663193537, -77.74686795949093 36.14657594340003, -77.80106948987019 36.1444089804305, -77.81100338066805 36.13597087946725, -77.88654532607205 36.14459174508162, -77.91754496687759 36.15693203711929, -77.92210760765076 36.1778821087069, -77.93893884367102 36.18770099453722, -77.95557167022025 36.18390153087299, -77.97310479917081 36.18919238102849, -77.98482401257971 36.17759578778094, -78.00599653071264 36.19609677160025, -77.95179572558993 36.28138129548449, -77.9298463022776 36.3531351223089, -77.91663440727645 36.50078533777511, -77.9009175797525 36.51003598509688, -77.74910957208128 36.47372140525752, -77.69857892774037 36.47910819649405, -77.65069546981455 36.47273816458906, -77.63567209116246 36.44068752343149, -77.56011579603954 36.40650897955011, -77.55938282068558 36.37609855788911, -77.57977568802504 36.32842278235738, -77.57164996541958 36.31464814007586, -77.5571307954833 36.30436783566628, -77.53777468238506 36.30261333645873, -77.45381152413466 36.31990956553696, -77.41854696037059 36.28195010383747, -77.41316011733002 36.2559723466147, -77.37831558071768 36.24024080674354, -77.38872207976732 36.20325754036317, -77.33468145273454 36.18300568361906, -77.3091678597051 36.16292156835463, -77.29319910913738 36.16301699139527, -77.27009663151532 36.15568148760735, -77.25560015174831 36.1308442999208, -77.25718701308426 36.11862973628683, -77.24072208342683 36.10145996086887, -77.30956400519464 36.08760098161114, -77.33189569051396 36.06813841121186))",2021-01-06,Halifax,North Carolina,3133.0,52.0,48.0,42.57142857142857,37,83,54691,77.83991620454657
