time[YYYY-MM-DD hh:mm:ss PST], water_salinity, water_electrical_conductivity, water_temperature
"2012/06/01 02:52:00", 4.647, 0.657, 13.989
"2012/06/01 02:54:39", 4.052, 0.578, 14.049
"2012/06/01 02:54:42", 4.004, 0.572, 14.050
"2012/06/01 02:54:45", 3.977, 0.569, 14.053
"2012/06/01 02:54:48", 3.967, 0.567, 14.055
"2012/06/01 02:54:51", 3.980, 0.569, 14.057
"2012/06/01 02:54:54", 3.988, 0.570, 14.059
"2012/06/01 02:54:57", 3.941, 0.564, 14.060
"2012/06/01 02:57:39", 3.112, 0.453, 14.194
"2012/06/01 02:57:42", 3.136, 0.456, 14.191
"2012/06/01 02:57:45", 3.141, 0.457, 14.189
"2012/06/01 02:57:48", 3.143, 0.457, 14.186
"2012/06/01 02:57:51", 3.124, 0.455, 14.185
"2012/06/01 02:57:54", 3.072, 0.448, 14.185
"2012/06/01 02:57:57", 3.040, 0.443, 14.187
"2012/06/01 02:58:00", 3.039, 0.443, 14.189
"2012/06/01 02:58:03", 3.041, 0.443, 14.190
"2012/06/01 03:00:42", 3.157, 0.459, 14.199
"2012/06/01 03:00:45", 3.156, 0.459, 14.198
"2012/06/01 03:00:48", 3.152, 0.459, 14.197
"2012/06/01 03:00:51", 3.141, 0.457, 14.198
"2012/06/01 03:00:54", 3.126, 0.455, 14.199
"2012/06/01 03:00:58", 3.117, 0.454, 14.201
"2012/06/01 03:01:00", 3.120, 0.455, 14.203
"2012/06/01 03:01:03", 3.127, 0.455, 14.205
"2012/06/01 03:01:07", 3.124, 0.455, 14.205
"2012/06/01 03:01:09", 3.122, 0.455, 14.206
"2012/06/01 03:01:12", 3.113, 0.454, 14.207
"2012/06/01 03:01:15", 3.090, 0.450, 14.209
"2012/06/01 03:01:18", 3.058, 0.446, 14.210
"2012/06/01 03:01:22", 3.026, 0.442, 14.214
"2012/06/01 03:01:24", 3.006, 0.439, 14.217
"2012/06/01 03:01:27", 3.009, 0.439, 14.220
"2012/06/01 03:01:30", 3.010, 0.440, 14.223
"2012/06/01 03:01:33", 3.000, 0.438, 14.225
"2012/06/01 03:01:36", 2.987, 0.436, 14.226
"2012/06/01 03:01:39", 2.986, 0.436, 14.228
"2012/06/01 03:01:42", 2.993, 0.437, 14.230
"2012/06/01 03:01:45", 2.997, 0.438, 14.231
"2012/06/01 03:01:48", 3.002, 0.439, 14.231
"2012/06/01 03:01:51", 3.011, 0.440, 14.231
"2012/06/01 03:01:54", 3.017, 0.441, 14.231
"2012/06/01 03:01:57", 3.016, 0.440, 14.230
"2012/06/01 03:02:00", 3.010, 0.440, 14.230
"2012/06/01 03:02:03", 3.010, 0.440, 14.230
"2012/06/01 03:03:42", 3.079, 0.449, 14.221
"2012/06/01 03:03:45", 3.082, 0.449, 14.219
"2012/06/01 03:03:48", 3.084, 0.450, 14.218
"2012/06/01 03:03:51", 3.087, 0.450, 14.217
"2012/06/01 03:03:54", 3.090, 0.451, 14.217
"2012/06/01 03:03:57", 3.094, 0.451, 14.217
"2012/06/01 03:04:03", 3.106, 0.453, 14.217
"2012/06/01 03:06:39", 2.911, 0.426, 14.226
"2012/06/01 03:06:42", 2.909, 0.426, 14.226
"2012/06/01 03:06:45", 2.914, 0.426, 14.225
"2012/06/01 03:06:48", 2.909, 0.426, 14.225
"2012/06/01 03:06:51", 2.897, 0.424, 14.226
"2012/06/01 03:06:54", 2.888, 0.423, 14.227
"2012/06/01 03:06:57", 2.881, 0.422, 14.228
"2012/06/01 03:07:00", 2.880, 0.422, 14.228
"2012/06/01 03:09:42", 2.696, 0.397, 14.271
"2012/06/01 03:09:45", 2.688, 0.396, 14.271
"2012/06/01 03:09:48", 2.687, 0.396, 14.271
"2012/06/01 03:09:51", 2.675, 0.394, 14.272
"2012/06/01 03:09:54", 2.658, 0.392, 14.273
"2012/06/01 03:09:57", 2.640, 0.389, 14.276
"2012/06/01 03:10:00", 2.632, 0.388, 14.278
"2012/06/01 03:10:03", 2.630, 0.388, 14.279
"2012/06/01 03:12:42", 2.517, 0.372, 14.297
"2012/06/01 03:12:45", 2.518, 0.372, 14.297
"2012/06/01 03:12:48", 2.518, 0.372, 14.296
"2012/06/01 03:12:51", 2.522, 0.373, 14.296
"2012/06/01 03:12:54", 2.529, 0.374, 14.297
"2012/06/01 03:12:57", 2.535, 0.375, 14.297
"2012/06/01 03:13:00", 2.539, 0.375, 14.298
"2012/06/01 03:13:03", 2.545, 0.376, 14.298
"2012/06/01 03:15:39", 2.534, 0.375, 14.293
"2012/06/01 03:15:42", 2.526, 0.373, 14.292
"2012/06/01 03:15:45", 2.517, 0.372, 14.291
"2012/06/01 03:15:48", 2.512, 0.372, 14.290
"2012/06/01 03:15:51", 2.513, 0.372, 14.290
"2012/06/01 03:15:54", 2.514, 0.372, 14.290
"2012/06/01 03:15:57", 2.511, 0.371, 14.290
"2012/06/01 03:16:00", 2.508, 0.371, 14.291
"2012/06/01 03:18:42", 2.414, 0.358, 14.280
"2012/06/01 03:18:45", 2.412, 0.357, 14.279
"2012/06/01 03:18:48", 2.410, 0.357, 14.278
"2012/06/01 03:18:51", 2.409, 0.357, 14.278
"2012/06/01 03:18:54", 2.410, 0.357, 14.278
"2012/06/01 03:18:57", 2.411, 0.357, 14.278
"2012/06/01 03:19:00", 2.408, 0.357, 14.279
"2012/06/01 03:21:42", 2.410, 0.357, 14.249
"2012/06/01 03:21:45", 2.410, 0.357, 14.255
"2012/06/01 03:21:48", 2.404, 0.356, 14.262
"2012/06/01 03:21:51", 2.398, 0.355, 14.271
"2012/06/01 03:21:54", 2.395, 0.355, 14.277
"2012/06/01 03:21:57", 2.392, 0.355, 14.282
"2012/06/01 03:24:42", 2.386, 0.354, 14.301
"2012/06/01 03:24:45", 2.386, 0.354, 14.300
"2012/06/01 03:24:48", 2.387, 0.354, 14.300
"2012/06/01 03:24:51", 2.387, 0.354, 14.300
"2012/06/01 03:24:54", 2.388, 0.354, 14.300
"2012/06/01 03:24:57", 2.389, 0.354, 14.301
"2012/06/01 03:27:42", 2.384, 0.354, 14.319
"2012/06/01 03:27:45", 2.384, 0.354, 14.319
"2012/06/01 03:27:48", 2.384, 0.354, 14.319
"2012/06/01 03:27:51", 2.383, 0.354, 14.319
"2012/06/01 03:27:54", 2.383, 0.354, 14.320
"2012/06/01 03:27:57", 2.381, 0.353, 14.322
"2012/06/01 03:28:00", 2.376, 0.353, 14.323
"2012/06/01 03:28:03", 2.372, 0.352, 14.324
"2012/06/01 03:30:42", 2.277, 0.338, 14.266
"2012/06/01 03:30:45", 2.274, 0.338, 14.269
"2012/06/01 03:30:48", 2.255, 0.335, 14.273
"2012/06/01 03:30:51", 2.216, 0.330, 14.281
"2012/06/01 03:30:54", 2.191, 0.327, 14.288
"2012/06/01 03:30:57", 2.183, 0.325, 14.293
"2012/06/01 03:31:00", 2.180, 0.325, 14.297
"2012/06/01 03:31:03", 2.178, 0.325, 14.298
"2012/06/01 03:33:42", 2.144, 0.320, 14.284
"2012/06/01 03:33:45", 2.150, 0.321, 14.285
"2012/06/01 03:33:48", 2.155, 0.321, 14.285
"2012/06/01 03:33:51", 2.156, 0.322, 14.287
"2012/06/01 03:33:54", 2.157, 0.322, 14.288
"2012/06/01 03:33:57", 2.157, 0.322, 14.289
"2012/06/01 03:34:00", 2.158, 0.322, 14.290
"2012/06/01 03:36:42", 2.129, 0.318, 14.289
"2012/06/01 03:36:45", 2.120, 0.317, 14.287
"2012/06/01 03:36:48", 2.113, 0.315, 14.286
"2012/06/01 03:36:51", 2.105, 0.314, 14.284
"2012/06/01 03:36:54", 2.101, 0.314, 14.283
"2012/06/01 03:36:57", 2.099, 0.314, 14.282
"2012/06/01 03:37:00", 2.097, 0.313, 14.282
"2012/06/01 03:37:03", 2.096, 0.313, 14.282
"2012/06/01 03:42:42", 2.022, 0.303, 14.338
"2012/06/01 03:42:45", 2.026, 0.304, 14.337
"2012/06/01 03:42:48", 2.025, 0.303, 14.336
"2012/06/01 03:42:51", 2.020, 0.303, 14.336
"2012/06/01 03:42:54", 2.014, 0.302, 14.337
"2012/06/01 03:42:57", 2.011, 0.301, 14.340
"2012/06/01 03:45:39", 1.970, 0.296, 14.389
"2012/06/01 03:45:42", 1.969, 0.296, 14.388
"2012/06/01 03:45:45", 1.970, 0.296, 14.387
"2012/06/01 03:45:48", 1.972, 0.296, 14.387
"2012/06/01 03:45:51", 1.976, 0.297, 14.386
"2012/06/01 03:45:54", 1.978, 0.297, 14.386
"2012/06/01 03:45:57", 1.979, 0.297, 14.386
"2012/06/01 03:46:00", 1.979, 0.297, 14.386
"2012/06/01 03:48:39", 1.975, 0.297, 14.431
"2012/06/01 03:48:42", 1.973, 0.297, 14.431
"2012/06/01 03:48:45", 1.972, 0.297, 14.432
"2012/06/01 03:48:48", 1.971, 0.297, 14.433
"2012/06/01 03:48:51", 1.971, 0.297, 14.434
"2012/06/01 03:48:54", 1.970, 0.296, 14.435
"2012/06/01 03:48:57", 1.964, 0.296, 14.437
"2012/06/01 03:49:00", 1.957, 0.295, 14.439
"2012/06/01 03:49:03", 1.951, 0.294, 14.441
"2012/06/01 03:51:39", 1.839, 0.278, 14.435
"2012/06/01 03:51:42", 1.824, 0.276, 14.430
"2012/06/01 03:51:45", 1.811, 0.274, 14.426
"2012/06/01 03:51:48", 1.805, 0.273, 14.422
"2012/06/01 03:51:51", 1.805, 0.273, 14.420
"2012/06/01 03:51:54", 1.810, 0.273, 14.418
"2012/06/01 03:51:57", 1.815, 0.274, 14.418
"2012/06/01 03:52:00", 1.816, 0.274, 14.418
"2012/06/01 03:52:03", 1.817, 0.275, 14.418
"2012/06/01 03:57:39", 1.756, 0.266, 14.460
"2012/06/01 03:57:42", 1.755, 0.266, 14.457
"2012/06/01 03:57:45", 1.753, 0.266, 14.454
"2012/06/01 03:57:48", 1.752, 0.265, 14.451
"2012/06/01 03:57:51", 1.751, 0.265, 14.449
"2012/06/01 03:57:54", 1.751, 0.265, 14.448
"2012/06/01 03:57:57", 1.752, 0.265, 14.448
"2012/06/01 03:58:00", 1.753, 0.266, 14.449
"2012/06/01 04:00:39", 1.746, 0.264, 14.397
"2012/06/01 04:00:42", 1.746, 0.264, 14.397
"2012/06/01 04:00:45", 1.746, 0.264, 14.397
"2012/06/01 04:00:48", 1.746, 0.264, 14.397
"2012/06/01 04:00:51", 1.746, 0.264, 14.398
"2012/06/01 04:00:54", 1.746, 0.264, 14.399
"2012/06/01 04:00:57", 1.745, 0.264, 14.400
"2012/06/01 04:01:01", 1.745, 0.264, 14.401
"2012/06/01 04:01:03", 1.745, 0.264, 14.401
"2012/06/01 04:01:06", 1.745, 0.264, 14.402
"2012/06/01 04:01:10", 1.745, 0.264, 14.402
"2012/06/01 04:01:12", 1.746, 0.264, 14.403
"2012/06/01 04:01:15", 1.746, 0.264, 14.403
"2012/06/01 04:01:18", 1.746, 0.264, 14.404
"2012/06/01 04:01:21", 1.747, 0.264, 14.405
"2012/06/01 04:01:25", 1.749, 0.265, 14.407
"2012/06/01 04:01:27", 1.751, 0.265, 14.409
"2012/06/01 04:01:30", 1.752, 0.265, 14.411
"2012/06/01 04:01:33", 1.753, 0.265, 14.415
"2012/06/01 04:01:36", 1.753, 0.265, 14.417
"2012/06/01 04:01:39", 1.753, 0.265, 14.419
"2012/06/01 04:01:42", 1.753, 0.265, 14.419
"2012/06/01 04:01:45", 1.752, 0.265, 14.419
"2012/06/01 04:01:48", 1.752, 0.265, 14.419
"2012/06/01 04:01:51", 1.752, 0.265, 14.417
"2012/06/01 04:01:54", 1.753, 0.265, 14.417
"2012/06/01 04:01:57", 1.754, 0.265, 14.418
"2012/06/01 04:02:00", 1.754, 0.266, 14.419
"2012/06/01 04:03:45", 1.745, 0.264, 14.402
"2012/06/01 04:03:48", 1.745, 0.264, 14.400
"2012/06/01 04:03:51", 1.745, 0.264, 14.399
"2012/06/01 04:03:54", 1.744, 0.264, 14.398
"2012/06/01 04:03:57", 1.744, 0.264, 14.398
"2012/06/01 04:04:00", 1.744, 0.264, 14.397
"2012/06/01 04:04:03", 1.744, 0.264, 14.396
"2012/06/01 04:06:39", 1.738, 0.263, 14.390
"2012/06/01 04:06:42", 1.738, 0.263, 14.389
"2012/06/01 04:06:45", 1.739, 0.263, 14.388
"2012/06/01 04:06:48", 1.739, 0.263, 14.388
"2012/06/01 04:06:51", 1.738, 0.263, 14.388
"2012/06/01 04:06:55", 1.738, 0.263, 14.388
"2012/06/01 04:06:57", 1.739, 0.263, 14.389
"2012/06/01 04:07:00", 1.739, 0.263, 14.390
"2012/06/01 04:07:03", 1.739, 0.263, 14.390
"2012/06/01 04:09:42", 1.736, 0.263, 14.384
"2012/06/01 04:09:45", 1.736, 0.263, 14.383
"2012/06/01 04:09:48", 1.736, 0.263, 14.382
"2012/06/01 04:09:51", 1.737, 0.263, 14.382
"2012/06/01 04:09:54", 1.738, 0.263, 14.381
"2012/06/01 04:09:57", 1.739, 0.263, 14.382
"2012/06/01 04:10:03", 1.739, 0.263, 14.381
"2012/06/01 04:12:39", 1.743, 0.264, 14.384
"2012/06/01 04:12:42", 1.743, 0.264, 14.382
"2012/06/01 04:12:45", 1.743, 0.264, 14.381
"2012/06/01 04:12:48", 1.744, 0.264, 14.380
"2012/06/01 04:12:51", 1.745, 0.264, 14.380
"2012/06/01 04:12:54", 1.746, 0.264, 14.380
"2012/06/01 04:12:57", 1.747, 0.264, 14.380
"2012/06/01 04:13:00", 1.748, 0.264, 14.381
"2012/06/01 04:15:42", 1.775, 0.268, 14.405
"2012/06/01 04:15:45", 1.776, 0.269, 14.405
"2012/06/01 04:15:48", 1.776, 0.269, 14.406
"2012/06/01 04:15:51", 1.777, 0.269, 14.408
"2012/06/01 04:15:54", 1.777, 0.269, 14.409
"2012/06/01 04:15:57", 1.777, 0.269, 14.411
"2012/06/01 04:16:00", 1.778, 0.269, 14.415
"2012/06/01 04:18:42", 1.790, 0.271, 14.452
"2012/06/01 04:18:45", 1.790, 0.271, 14.451
"2012/06/01 04:18:48", 1.790, 0.271, 14.451
"2012/06/01 04:18:51", 1.789, 0.271, 14.453
"2012/06/01 04:18:54", 1.788, 0.271, 14.454
"2012/06/01 04:18:57", 1.788, 0.271, 14.456
"2012/06/01 04:21:39", 1.764, 0.267, 14.461
"2012/06/01 04:21:42", 1.764, 0.267, 14.472
"2012/06/01 04:21:45", 1.763, 0.267, 14.485
"2012/06/01 04:21:48", 1.762, 0.267, 14.499
"2012/06/01 04:21:51", 1.760, 0.267, 14.513
"2012/06/01 04:21:54", 1.760, 0.267, 14.525
"2012/06/01 04:21:57", 1.762, 0.267, 14.533
"2012/06/01 04:22:00", 1.764, 0.268, 14.537
"2012/06/01 04:22:03", 1.765, 0.268, 14.538
"2012/06/01 04:24:39", 1.747, 0.266, 14.594
"2012/06/01 04:24:42", 1.747, 0.266, 14.594
"2012/06/01 04:24:45", 1.747, 0.266, 14.595
"2012/06/01 04:24:48", 1.747, 0.266, 14.596
"2012/06/01 04:24:52", 1.748, 0.266, 14.596
"2012/06/01 04:24:54", 1.750, 0.266, 14.597
"2012/06/01 04:24:57", 1.752, 0.266, 14.597
"2012/06/01 04:25:00", 1.752, 0.266, 14.596
"2012/06/01 04:25:03", 1.753, 0.266, 14.595
"2012/06/01 04:27:39", 1.740, 0.265, 14.607
"2012/06/01 04:27:42", 1.741, 0.265, 14.607
"2012/06/01 04:27:45", 1.742, 0.265, 14.606
"2012/06/01 04:27:48", 1.743, 0.265, 14.605
"2012/06/01 04:27:51", 1.743, 0.265, 14.605
"2012/06/01 04:27:54", 1.741, 0.265, 14.606
"2012/06/01 04:27:57", 1.740, 0.265, 14.607
"2012/06/01 04:28:00", 1.740, 0.265, 14.608
"2012/06/01 04:30:39", 1.662, 0.253, 14.604
"2012/06/01 04:30:42", 1.657, 0.253, 14.601
"2012/06/01 04:30:45", 1.651, 0.252, 14.598
"2012/06/01 04:30:48", 1.647, 0.251, 14.595
"2012/06/01 04:30:51", 1.648, 0.251, 14.593
"2012/06/01 04:30:54", 1.650, 0.252, 14.592
"2012/06/01 04:30:57", 1.648, 0.251, 14.592
"2012/06/01 04:33:39", 1.605, 0.245, 14.561
"2012/06/01 04:33:42", 1.606, 0.245, 14.560
"2012/06/01 04:33:45", 1.607, 0.245, 14.560
"2012/06/01 04:33:48", 1.608, 0.245, 14.560
"2012/06/01 04:33:51", 1.610, 0.246, 14.561
"2012/06/01 04:33:54", 1.610, 0.246, 14.563
"2012/06/01 04:33:57", 1.609, 0.245, 14.565
"2012/06/01 04:34:00", 1.608, 0.245, 14.566
"2012/06/01 04:34:03", 1.608, 0.245, 14.567
"2012/06/01 04:36:39", 1.527, 0.233, 14.460
"2012/06/01 04:36:42", 1.523, 0.232, 14.454
"2012/06/01 04:36:45", 1.513, 0.231, 14.448
"2012/06/01 04:36:48", 1.506, 0.230, 14.439
"2012/06/01 04:36:51", 1.497, 0.229, 14.430
"2012/06/01 04:36:54", 1.490, 0.228, 14.421
"2012/06/01 04:36:57", 1.487, 0.227, 14.411
"2012/06/01 04:37:03", 1.486, 0.227, 14.397
"2012/06/01 04:42:39", 1.466, 0.223, 14.311
"2012/06/01 04:42:42", 1.467, 0.224, 14.310
"2012/06/01 04:42:45", 1.468, 0.224, 14.309
"2012/06/01 04:42:48", 1.469, 0.224, 14.309
"2012/06/01 04:42:51", 1.469, 0.224, 14.310
"2012/06/01 04:42:54", 1.469, 0.224, 14.311
"2012/06/01 04:42:57", 1.470, 0.224, 14.312
"2012/06/01 04:43:00", 1.470, 0.224, 14.314
"2012/06/01 04:45:42", 1.516, 0.231, 14.408
"2012/06/01 04:45:45", 1.515, 0.231, 14.408
"2012/06/01 04:45:48", 1.515, 0.231, 14.409
"2012/06/01 04:45:51", 1.515, 0.231, 14.410
"2012/06/01 04:45:54", 1.515, 0.231, 14.412
"2012/06/01 04:45:57", 1.515, 0.231, 14.413
"2012/06/01 04:46:00", 1.516, 0.231, 14.413
"2012/06/01 04:46:03", 1.516, 0.231, 14.414
"2012/06/01 04:48:42", 1.521, 0.232, 14.427
"2012/06/01 04:48:45", 1.521, 0.232, 14.426
"2012/06/01 04:48:48", 1.520, 0.232, 14.425
"2012/06/01 04:48:51", 1.518, 0.232, 14.425
"2012/06/01 04:48:54", 1.517, 0.231, 14.425
"2012/06/01 04:48:57", 1.516, 0.231, 14.426
"2012/06/01 04:49:00", 1.516, 0.231, 14.426
"2012/06/01 04:49:03", 1.516, 0.231, 14.426
"2012/06/01 04:54:39", 1.494, 0.228, 14.458
"2012/06/01 04:54:42", 1.495, 0.228, 14.457
"2012/06/01 04:54:45", 1.496, 0.228, 14.457
"2012/06/01 04:54:48", 1.496, 0.229, 14.457
"2012/06/01 04:54:51", 1.496, 0.229, 14.458
"2012/06/01 04:54:54", 1.497, 0.229, 14.458
"2012/06/01 04:54:57", 1.497, 0.229, 14.458
"2012/06/01 04:55:00", 1.497, 0.229, 14.459
"2012/06/01 04:57:39", 1.500, 0.229, 14.486
"2012/06/01 04:57:42", 1.500, 0.229, 14.487
"2012/06/01 04:57:45", 1.499, 0.229, 14.489
"2012/06/01 04:57:48", 1.500, 0.229, 14.491
"2012/06/01 04:57:51", 1.501, 0.229, 14.493
"2012/06/01 04:57:54", 1.502, 0.230, 14.495
"2012/06/01 04:57:57", 1.500, 0.229, 14.496
"2012/06/01 04:58:00", 1.497, 0.229, 14.500
"2012/06/01 05:00:39", 1.469, 0.225, 14.566
"2012/06/01 05:00:42", 1.470, 0.225, 14.566
"2012/06/01 05:00:45", 1.472, 0.226, 14.565
"2012/06/01 05:00:48", 1.473, 0.226, 14.564
"2012/06/01 05:00:51", 1.475, 0.226, 14.563
"2012/06/01 05:00:54", 1.477, 0.226, 14.562
"2012/06/01 05:00:57", 1.478, 0.227, 14.560
"2012/06/01 05:01:00", 1.479, 0.227, 14.559
"2012/06/01 05:01:03", 1.480, 0.227, 14.558
"2012/06/01 05:01:07", 1.479, 0.227, 14.558
"2012/06/01 05:01:09", 1.479, 0.227, 14.557
"2012/06/01 05:01:13", 1.479, 0.227, 14.558
"2012/06/01 05:01:16", 1.479, 0.227, 14.559
"2012/06/01 05:01:18", 1.479, 0.227, 14.559
"2012/06/01 05:01:21", 1.478, 0.227, 14.560
"2012/06/01 05:01:24", 1.475, 0.226, 14.562
"2012/06/01 05:01:27", 1.473, 0.226, 14.565
"2012/06/01 05:01:30", 1.471, 0.226, 14.569
"2012/06/01 05:01:33", 1.470, 0.225, 14.571
"2012/06/01 05:01:36", 1.468, 0.225, 14.573
"2012/06/01 05:01:39", 1.467, 0.225, 14.576
"2012/06/01 05:01:42", 1.468, 0.225, 14.578
"2012/06/01 05:01:45", 1.469, 0.225, 14.579
"2012/06/01 05:01:48", 1.470, 0.226, 14.579
"2012/06/01 05:01:51", 1.471, 0.226, 14.579
"2012/06/01 05:01:54", 1.472, 0.226, 14.578
"2012/06/01 05:01:57", 1.472, 0.226, 14.577
"2012/06/01 05:02:00", 1.471, 0.226, 14.577
"2012/06/01 05:02:03", 1.470, 0.226, 14.577
"2012/06/01 05:03:42", 1.477, 0.226, 14.586
"2012/06/01 05:03:45", 1.478, 0.227, 14.586
"2012/06/01 05:03:48", 1.479, 0.227, 14.586
"2012/06/01 05:03:51", 1.480, 0.227, 14.585
"2012/06/01 05:03:54", 1.482, 0.227, 14.584
"2012/06/01 05:03:57", 1.482, 0.227, 14.583
"2012/06/01 05:04:00", 1.482, 0.227, 14.582
"2012/06/01 05:04:03", 1.483, 0.227, 14.580
"2012/06/01 05:06:36", 1.473, 0.226, 14.576
"2012/06/01 05:06:39", 1.473, 0.226, 14.575
"2012/06/01 05:06:42", 1.473, 0.226, 14.575
"2012/06/01 05:06:45", 1.473, 0.226, 14.574
"2012/06/01 05:06:48", 1.472, 0.226, 14.575
"2012/06/01 05:06:51", 1.472, 0.226, 14.576
"2012/06/01 05:06:54", 1.472, 0.226, 14.577
"2012/06/01 05:06:57", 1.473, 0.226, 14.578
"2012/06/01 05:07:03", 1.472, 0.226, 14.579
"2012/06/01 05:09:36", 1.469, 0.225, 14.601
"2012/06/01 05:09:39", 1.468, 0.225, 14.600
"2012/06/01 05:09:42", 1.469, 0.225, 14.600
"2012/06/01 05:09:45", 1.470, 0.226, 14.600
"2012/06/01 05:09:48", 1.471, 0.226, 14.600
"2012/06/01 05:09:51", 1.471, 0.226, 14.600
"2012/06/01 05:09:54", 1.471, 0.226, 14.601
"2012/06/01 05:09:57", 1.471, 0.226, 14.602
"2012/06/01 05:12:36", 1.459, 0.224, 14.602
"2012/06/01 05:12:39", 1.457, 0.224, 14.601
"2012/06/01 05:12:42", 1.455, 0.223, 14.601
"2012/06/01 05:12:45", 1.455, 0.223, 14.602
"2012/06/01 05:12:48", 1.455, 0.223, 14.602
"2012/06/01 05:12:51", 1.456, 0.224, 14.603
"2012/06/01 05:12:54", 1.458, 0.224, 14.604
"2012/06/01 05:12:57", 1.459, 0.224, 14.603
"2012/06/01 05:13:00", 1.459, 0.224, 14.602
"2012/06/01 05:15:39", 1.432, 0.220, 14.591
"2012/06/01 05:15:42", 1.432, 0.220, 14.590
"2012/06/01 05:15:45", 1.435, 0.220, 14.589
"2012/06/01 05:15:48", 1.440, 0.221, 14.590
"2012/06/01 05:15:51", 1.442, 0.221, 14.591
"2012/06/01 05:15:54", 1.442, 0.221, 14.592
"2012/06/01 05:15:57", 1.443, 0.222, 14.593
"2012/06/01 05:16:00", 1.446, 0.222, 14.594
"2012/06/01 05:16:03", 1.448, 0.222, 14.594
"2012/06/01 05:18:39", 1.433, 0.220, 14.561
"2012/06/01 05:18:42", 1.433, 0.220, 14.560
"2012/06/01 05:18:45", 1.437, 0.221, 14.559
"2012/06/01 05:18:48", 1.437, 0.221, 14.560
"2012/06/01 05:18:51", 1.433, 0.220, 14.561
"2012/06/01 05:18:54", 1.429, 0.219, 14.561
"2012/06/01 05:18:57", 1.426, 0.219, 14.561
"2012/06/01 05:19:03", 1.427, 0.219, 14.561
"2012/06/01 05:21:39", 1.395, 0.214, 14.491
"2012/06/01 05:21:42", 1.396, 0.214, 14.488
"2012/06/01 05:21:45", 1.395, 0.214, 14.489
"2012/06/01 05:21:48", 1.392, 0.214, 14.495
"2012/06/01 05:21:51", 1.393, 0.214, 14.505
"2012/06/01 05:21:54", 1.394, 0.214, 14.512
"2012/06/01 05:21:57", 1.394, 0.214, 14.518
"2012/06/01 05:22:00", 1.395, 0.214, 14.522
"2012/06/01 05:24:39", 1.329, 0.204, 14.499
"2012/06/01 05:24:42", 1.339, 0.206, 14.500
"2012/06/01 05:24:45", 1.350, 0.208, 14.502
"2012/06/01 05:24:48", 1.359, 0.209, 14.506
"2012/06/01 05:24:51", 1.363, 0.209, 14.509
"2012/06/01 05:24:54", 1.365, 0.210, 14.512
"2012/06/01 05:24:57", 1.354, 0.208, 14.514
"2012/06/01 05:25:00", 1.345, 0.207, 14.514
"2012/06/01 05:27:39", 1.289, 0.199, 14.493
"2012/06/01 05:27:42", 1.279, 0.197, 14.492
"2012/06/01 05:27:45", 1.272, 0.196, 14.490
"2012/06/01 05:27:48", 1.265, 0.195, 14.489
"2012/06/01 05:27:51", 1.256, 0.194, 14.488
"2012/06/01 05:27:54", 1.244, 0.192, 14.487
"2012/06/01 05:27:57", 1.237, 0.191, 14.484
"2012/06/01 05:28:00", 1.241, 0.192, 14.482
"2012/06/01 05:30:39", 1.209, 0.187, 14.466
"2012/06/01 05:30:42", 1.213, 0.187, 14.466
"2012/06/01 05:30:45", 1.219, 0.188, 14.468
"2012/06/01 05:30:48", 1.224, 0.189, 14.469
"2012/06/01 05:30:51", 1.226, 0.189, 14.472
"2012/06/01 05:30:54", 1.229, 0.190, 14.474
"2012/06/01 05:30:57", 1.234, 0.191, 14.476
"2012/06/01 05:31:00", 1.240, 0.191, 14.477
"2012/06/01 05:31:03", 1.242, 0.192, 14.478
"2012/06/01 05:33:39", 1.198, 0.185, 14.477
"2012/06/01 05:33:42", 1.191, 0.184, 14.474
"2012/06/01 05:33:45", 1.196, 0.185, 14.472
"2012/06/01 05:33:48", 1.207, 0.187, 14.472
"2012/06/01 05:33:51", 1.217, 0.188, 14.474
"2012/06/01 05:33:54", 1.220, 0.188, 14.476
"2012/06/01 05:33:57", 1.223, 0.189, 14.478
"2012/06/01 05:34:03", 1.228, 0.190, 14.481
"2012/06/01 05:34:06", 1.226, 0.189, 14.482
"2012/06/01 05:34:09", 1.216, 0.188, 14.482
"2012/06/01 05:34:12", 1.206, 0.186, 14.482
"2012/06/01 05:34:15", 1.199, 0.185, 14.480
"2012/06/01 05:34:18", 1.193, 0.184, 14.479
"2012/06/01 05:34:21", 1.184, 0.183, 14.478
"2012/06/01 05:34:24", 1.173, 0.181, 14.476
"2012/06/01 05:34:27", 1.163, 0.180, 14.473
"2012/06/01 05:34:30", 1.153, 0.179, 14.470
"2012/06/01 05:34:33", 1.154, 0.179, 14.467
"2012/06/01 05:34:36", 1.171, 0.181, 14.466
"2012/06/01 05:34:39", 1.188, 0.184, 14.469
"2012/06/01 05:34:42", 1.193, 0.184, 14.471
"2012/06/01 05:34:45", 1.195, 0.185, 14.473
"2012/06/01 05:34:48", 1.183, 0.183, 14.473
"2012/06/01 05:34:51", 1.158, 0.179, 14.472
"2012/06/01 05:34:54", 1.144, 0.177, 14.469
"2012/06/01 05:34:57", 1.146, 0.177, 14.466
"2012/06/01 05:35:00", 1.150, 0.178, 14.465
"2012/06/01 05:36:39", 1.205, 0.186, 14.479
"2012/06/01 05:36:42", 1.205, 0.186, 14.477
"2012/06/01 05:36:46", 1.216, 0.188, 14.476
"2012/06/01 05:36:48", 1.216, 0.188, 14.477
"2012/06/01 05:36:51", 1.214, 0.188, 14.477
