page_url,links_to_check,all_good?,notes
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project10,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project11,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project12,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project13,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project14,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project2,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project3,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project4,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project5,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project6,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project7,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project8,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2022/39000/project9,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project1,7,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project10,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project11,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project12,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project13,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project14,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project2,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project3,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project4,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project5,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project6,4,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project7,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project8,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/10200/project9,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project1,4,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project10,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project11,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project12,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project13,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project14,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project2,4,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project3,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project4,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project5,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project6,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project7,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project8,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/20200/project9,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project1,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project10,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project11,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project12,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project13,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project14,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project2,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project3,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project4,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project5,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project6,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project7,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project8,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/30200/project9,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project1,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project10,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project11,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project12,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project13,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project14,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project2,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project3,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project4,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project5,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project6,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project7,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project8,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2023/40200/project9,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project1,8,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project10,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project11,4,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project12,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project13,6,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project14,1,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project2,11,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project3,4,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project4,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project5,4,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project6,4,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project7,6,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project8,6,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/10200/project9,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project1,4,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project10,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project11,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project12,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project13,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project14,1,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project2,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project3,4,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project4,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project5,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project6,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project7,7,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project8,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/20200/project9,5,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/30200_40200/30200-2024-projects,1,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/30200_40200/40200-2024-projects,1,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/30200_40200/deploy-and-access-teachingprogramming,1,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/30200_40200/neural-network-deep-learning-teachingprogramming,1,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/30200_40200/preprocessing-teachingprogramming,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2024/30200_40200/rnn-teachingprogramming,1,,
https://dead-links.the-examples-book.pages.dev/projects/spring2025/10200/projects,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2025/20200/projects,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2025/30200/projects,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2025/40200/projects,3,,
https://dead-links.the-examples-book.pages.dev/projects/spring2025/syllabus_purdue_policies,1,,
https://dead-links.the-examples-book.pages.dev/projects/spring2026/10200/projects,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2026/20200/projects,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2026/30200/projects,2,,
https://dead-links.the-examples-book.pages.dev/projects/spring2026/40200/projects,2,,
https://dead-links.the-examples-book.pages.dev/projects/summer2024/summer-2024-day2-notes,1,,
https://dead-links.the-examples-book.pages.dev/tools/data-analysis-clustering,1,,
https://dead-links.the-examples-book.pages.dev/tools/data-analysis-k-nearest-neighbors,1,,
https://dead-links.the-examples-book.pages.dev/tools/data-analysis-naive-bayes,1,,
https://dead-links.the-examples-book.pages.dev/tools/data-modeling-cross-validation-train-valid-test,2,,
https://dead-links.the-examples-book.pages.dev/tools/data-modeling-curse-of-dimensionality,1,,
https://dead-links.the-examples-book.pages.dev/tools/data-modeling-eda,1,,
https://dead-links.the-examples-book.pages.dev/tools/data-modeling-introduction-index,1,,
https://dead-links.the-examples-book.pages.dev/tools/data-modeling-measure-fit,2,,
https://dead-links.the-examples-book.pages.dev/tools/data-modeling-pipelining,1,,
https://dead-links.the-examples-book.pages.dev/tools/data-modeling-preprocessing,3,,
https://dead-links.the-examples-book.pages.dev/tools/data-modeling-supervision,1,,
https://dead-links.the-examples-book.pages.dev/tools/data-modeling-wrangling,2,,
https://dead-links.the-examples-book.pages.dev/tools/data-science-navigation,2,,
https://dead-links.the-examples-book.pages.dev/tools/intro-computer-vision,2,,
https://dead-links.the-examples-book.pages.dev/tools/introduction-data-formats,1,,
https://dead-links.the-examples-book.pages.dev/tools/nlp-deploy-and-access,1,,
https://dead-links.the-examples-book.pages.dev/tools/nndl-cnn,1,,
https://dead-links.the-examples-book.pages.dev/tools/nndl-neural-network-deep-learning,1,,
https://dead-links.the-examples-book.pages.dev/tools/nndl-rnn,1,,
https://dead-links.the-examples-book.pages.dev/tools/old-20100-2024-project1-with-goodies-to-move-into-the-book,2,,
https://dead-links.the-examples-book.pages.dev/tools/time-series-rnn,1,,
https://dead-links.the-examples-book.pages.dev/tools/trees-index,2,,
https://dead-links.the-examples-book.pages.dev/tools/anvil/anvil,1,,
https://dead-links.the-examples-book.pages.dev/tools/anvil/index,1,,
https://dead-links.the-examples-book.pages.dev/tools/anvil/rcac,1,,
https://dead-links.the-examples-book.pages.dev/tools/anvil/uploading-data,1,,
https://dead-links.the-examples-book.pages.dev/tools/git/git-cli,1,,
https://dead-links.the-examples-book.pages.dev/tools/python/argparse,1,,
https://dead-links.the-examples-book.pages.dev/tools/python/filtering-and-selecting,1,,
https://dead-links.the-examples-book.pages.dev/tools/python/lxml,1,,
https://dead-links.the-examples-book.pages.dev/tools/python/pandas-aggregate-functions,1,,
https://dead-links.the-examples-book.pages.dev/tools/python/pandas-dates-and-times,1,,
https://dead-links.the-examples-book.pages.dev/tools/python/pandas-indexing,1,,
https://dead-links.the-examples-book.pages.dev/tools/python/python-starter-skills-roadmap,2,,
https://dead-links.the-examples-book.pages.dev/tools/python/vehicles-basic-eda,1,,
https://dead-links.the-examples-book.pages.dev/tools/python/vehicles-matplotlib,1,,
https://dead-links.the-examples-book.pages.dev/tools/python/web-scraping,1,,
https://dead-links.the-examples-book.pages.dev/tools/r/order,1,,
https://dead-links.the-examples-book.pages.dev/tools/r/r-base-functions,1,,
https://dead-links.the-examples-book.pages.dev/tools/sql/aggregate-functions,1,,
https://dead-links.the-examples-book.pages.dev/tools/unix/bash-flight,1,,
https://dead-links.the-examples-book.pages.dev/tools/unix/cd,2,,
https://dead-links.the-examples-book.pages.dev/tools/unix/emacs,1,,
https://dead-links.the-examples-book.pages.dev/tools/unix/introduction-unix,4,,
https://dead-links.the-examples-book.pages.dev/tools/unix/ls,1,,
https://dead-links.the-examples-book.pages.dev/tools/unix/other-topics,1,,
https://dead-links.the-examples-book.pages.dev/tools/unix/rmdir,1,,
https://dead-links.the-examples-book.pages.dev/tools/unix/special-symbols,1,,
https://dead-links.the-examples-book.pages.dev/tools/unix/standard-utilities,1,,
https://dead-links.the-examples-book.pages.dev/tools/unix/sublime-text,1,,
https://dead-links.the-examples-book.pages.dev/tools/unix/vim,1,,
https://dead-links.the-examples-book.pages.dev/tools/unix/vscode,1,,
https://dead-links.the-examples-book.pages.dev/workshops/gallygoogle/linear-regression,2,,
https://dead-links.the-examples-book.pages.dev/workshops/gallygoogle/webscraping,1,,
https://dead-links.the-examples-book.pages.dev/workshops/gallygoogle/wordcloud,3,,
